time,step-size,{body}.body.encoder_left_output,{body}.body.encoder_right_output,{body}.body.robot_theta,{body}.body.robot_x,{body}.body.robot_y,{body}.body.robot_z,{controller}.controller.servoLeftVal,{controller}.controller.servoRightVal,{sensor}.sensor1.lf_1_sensor_fail_flag,{sensor}.sensor1.lf_1_sensor_position_x,{sensor}.sensor1.lf_1_sensor_position_y,{sensor}.sensor1.lf_1_sensor_reading,{sensor}.sensor2.lf_1_sensor_fail_flag,{sensor}.sensor2.lf_1_sensor_position_x,{sensor}.sensor2.lf_1_sensor_position_y,{sensor}.sensor2.lf_1_sensor_reading,{sensor}.sensor3.lf_1_sensor_fail_flag,{sensor}.sensor3.lf_1_sensor_position_x,{sensor}.sensor3.lf_1_sensor_position_y,{sensor}.sensor3.lf_1_sensor_reading,{sensor}.sensor4.lf_1_sensor_fail_flag,{sensor}.sensor4.lf_1_sensor_position_x,{sensor}.sensor4.lf_1_sensor_position_y,{sensor}.sensor4.lf_1_sensor_reading,{sensor}.sensor5.lf_1_sensor_fail_flag,{sensor}.sensor5.lf_1_sensor_position_x,{sensor}.sensor5.lf_1_sensor_position_y,{sensor}.sensor5.lf_1_sensor_reading
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,0.0,0.0,false,-0.02,0.065,1.0000000000000002,false,-0.01,0.065,0.0,false,0.0,0.065,0.0,false,0.01,0.065,1.0000000000000002,false,0.02,0.065,1.0000000000000002
0.01,0.01,0.0,0.0,0.785,0.0,0.0,0.0,0.8,-0.8,false,-0.060091402155192784,0.03184373387376067,144.00000000000003,false,-0.05301751946352079,0.038911985684814326,142.00000000000003,false,-0.04594363677184879,0.045980237495867986,144.00000000000003,false,-0.03886975408017679,0.053048489306921645,142.00000000000003,false,-0.031795871388504794,0.060116741117975304,144.00000000000003
0.02,0.01,0.0,0.0,0.785,-2.3474770926580513E-4,2.3493471962729751E-4,0.0,0.8,-0.8,false,-0.060091402155192784,0.03184373387376067,206.00000000000006,false,-0.05301751946352079,0.038911985684814326,206.00000000000006,false,-0.04594363677184879,0.045980237495867986,206.00000000000006,false,-0.03886975408017679,0.053048489306921645,207.00000000000006,false,-0.031795871388504794,0.060116741117975304,207.00000000000006
0.03,0.01,0.0,0.0,0.785,-6.459479137809443E-4,6.464625043311108E-4,0.0,0.0,0.0,false,-0.06032614986445859,0.03207866859338796,234.00000000000006,false,-0.053252267172786596,0.03914692040444162,233.00000000000006,false,-0.046178384481114595,0.04621517221549528,234.00000000000006,false,-0.039104501789442594,0.05328342402654894,233.00000000000006,false,-0.0320306190977706,0.0603516758376026,233.00000000000006
0.04,0.01,0.0,0.0,0.785,-9.354123493654648E-4,9.361575400305683E-4,0.0,0.0,0.0,false,-0.06073735006897373,0.03249019637809178,246.00000000000006,false,-0.05366346737730174,0.03955844818914544,246.00000000000006,false,-0.04658958468562974,0.0466267000001991,246.00000000000006,false,-0.039515701993957736,0.05369495181125276,245.00000000000006,false,-0.03244181930228574,0.060763203622306416,246.00000000000006
0.05,0.01,0.0,0.0,0.785,-0.0011387373879974934,0.0011396445563410756,0.0,0.0,0.0,false,-0.06102681450455825,0.032779891413791236,251.00000000000006,false,-0.053952931812886254,0.039848143224844895,251.00000000000006,false,-0.04687904912121425,0.046916395035898555,251.00000000000006,false,-0.03980516642954225,0.053984646846952214,251.00000000000006,false,-0.03273128373787026,0.06105289865800587,250.00000000000006
0.060000000000000005,0.01,0.0,0.0,0.785,-0.0013012263636711504,0.001302262977887386,0.0,0.0,0.0,false,-0.06123013954319028,0.03298337843010174,254.00000000000006,false,-0.054156256851518286,0.0400516302411554,254.00000000000006,false,-0.047082374159846285,0.04711988205220906,254.00000000000006,false,-0.040008491468174284,0.05418813386326272,254.00000000000006,false,-0.03293460877650229,0.06125638567431638,254.00000000000006
0.07,0.01,0.0,0.0,0.785,-0.0014310833237473645,0.001432223387735792,0.0,0.0,0.0,false,-0.061392628518863936,0.033145996851648055,253.00000000000006,false,-0.05431874582719194,0.040214248662701714,254.00000000000006,false,-0.04724486313551994,0.04728250047375537,254.00000000000006,false,-0.04017098044384794,0.05435075228480903,254.00000000000006,false,-0.033097097752175945,0.06141900409586269,254.00000000000006
0.08,0.01,0.0,0.0,0.785,-0.0015348616264916916,0.0015360843648455985,0.0,0.0,0.0,false,-0.061522485478940146,0.03327595726149646,254.00000000000006,false,-0.05444860278726815,0.04034420907255012,255.00000000000006,false,-0.04737472009559615,0.04741246088360378,254.00000000000006,false,-0.04030083740392415,0.054480712694657436,254.00000000000006,false,-0.033226954712252156,0.061548964505711096,255.00000000000006
0.09,0.01,0.0,0.0,0.785,-0.0016177985450378527,0.0016190873545929095,0.0,0.0,0.0,false,-0.061626263781684475,0.033379818238606265,254.00000000000006,false,-0.05455238109001248,0.040448070049659925,254.00000000000006,false,-0.04747849839834048,0.047516321860713584,254.00000000000006,false,-0.04040461570666848,0.05458457367176724,254.00000000000006,false,-0.033330733014996484,0.0616528254828209,254.00000000000006
0.09999999999999999,0.01,1.0,-1.0,0.785,-0.0016840795717653644,0.0016854211837047644,0.0,0.0,0.0,false,-0.061709200700230636,0.033462821228353576,254.00000000000006,false,-0.05463531800855864,0.040531073039407235,254.00000000000006,false,-0.04756143531688664,0.047599324850460895,254.00000000000006,false,-0.04048755262521464,0.054667576661514554,255.00000000000006,false,-0.033413669933542646,0.06173582847256821,255.00000000000006
0.10999999999999999,0.01,1.0,-1.0,0.785,-0.0017370496432493677,0.0017384334534800631,0.0,0.0,0.0,false,-0.06177548172695815,0.03352915505746543,254.00000000000006,false,-0.05470159903528615,0.04059740686851909,254.00000000000006,false,-0.04762771634361415,0.04766565867957275,254.00000000000006,false,-0.04055383365194215,0.05473391049062641,254.00000000000006,false,-0.033479950960270156,0.06180216230168007,254.00000000000006
0.11999999999999998,0.01,1.0,-1.0,0.785,-0.0017793819457430436,0.0017807994797498596,0.0,0.0,0.0,false,-0.06182845179844215,0.03358216732724073,254.00000000000006,false,-0.05475456910677016,0.04065041913829439,254.00000000000006,false,-0.04768068641509816,0.04771867094934805,254.00000000000006,false,-0.040606803723426156,0.05478692276040171,254.00000000000006,false,-0.03353292103175416,0.06185517457145537,254.00000000000006
0.12999999999999998,0.01,1.0,-1.0,0.785,-0.001813212820125708,0.001814657305296681,0.0,0.0,0.0,false,-0.06187078410093583,0.033624533353510525,254.00000000000006,false,-0.05479690140926383,0.040692785164564184,254.00000000000006,false,-0.04772301871759183,0.04776103697561784,254.00000000000006,false,-0.04064913602591983,0.0548292887866715,254.00000000000006,false,-0.03357525333424784,0.06189754059772516,254.00000000000006
0.13999999999999999,0.01,1.0,-1.0,0.785,-0.0018402495744262004,0.0018417155982661177,0.0,0.0,0.0,false,-0.06190461497531849,0.03365839117905735,255.00000000000006,false,-0.054830732283646495,0.04072664299011101,255.00000000000006,false,-0.047756849591974494,0.04779489480116467,254.00000000000006,false,-0.04068296690030249,0.054863146612218326,254.00000000000006,false,-0.0336090842086305,0.061931398423271986,254.00000000000006
0.15,0.01,1.0,-1.0,0.785,-0.0018618566447855683,0.001863339881769125,0.0,0.0,0.0,false,-0.06193165172961899,0.033685449472026785,254.00000000000006,false,-0.05485776903794699,0.040753701283080444,254.00000000000006,false,-0.04778388634627499,0.047821953094134104,254.00000000000006,false,-0.04071000365460299,0.05489020490518776,254.00000000000006,false,-0.033636120962931,0.06195845671624142,254.00000000000006
0.16,0.01,1.0,-1.0,0.785,-0.0018791244530559637,0.0018806214463359158,0.0,0.0,0.0,false,-0.06195325879997835,0.033707073755529796,254.00000000000006,false,-0.05487937610830636,0.04077532556658345,254.00000000000006,false,-0.047805493416634356,0.047843577377637114,254.00000000000006,false,-0.040731610724962355,0.05491182918869077,255.00000000000006,false,-0.03365772803329036,0.06198008099974443,254.00000000000006
0.17,0.01,1.0,-1.0,0.785,-0.0018929244360015392,0.0018944324229555397,0.0,0.0,0.0,false,-0.06197052660824875,0.033724355320096586,254.00000000000006,false,-0.054896643916576754,0.040792607131150245,254.00000000000006,false,-0.04782276122490475,0.047860858942203904,255.00000000000006,false,-0.04074887853323275,0.054929110753257564,254.00000000000006,false,-0.03367499584156076,0.06199736256431122,254.00000000000006
0.18000000000000002,0.01,1.0,-1.0,0.785,-0.00190395302320358,0.0019054697960157508,0.0,0.0,0.0,false,-0.06198432659119432,0.03373816629671621,254.00000000000006,false,-0.05491044389952233,0.040806418107769866,255.00000000000006,false,-0.04783656120785033,0.047874669918823526,254.00000000000006,false,-0.040762678516178326,0.054942921729877185,254.00000000000006,false,-0.03368879582450633,0.062011173540930845,254.00000000000006
0.19000000000000003,0.01,1.0,-1.0,0.785,-0.0019127667830576834,0.0019142905772990366,0.0,0.0,0.0,false,-0.06199535517839636,0.03374920366977642,254.00000000000006,false,-0.05492147248672437,0.04081745548083008,255.00000000000006,false,-0.04784758979505237,0.04788570729188374,254.00000000000006,false,-0.040773707103380366,0.0549539591029374,254.00000000000006,false,-0.03369982441170837,0.06202221091399106,254.00000000000006
0.20000000000000004,0.01,1.0,-1.0,0.785,-0.0019198105105399691,0.0019213399161247802,0.0,0.0,0.0,false,-0.06200416893825047,0.0337580244510597,255.00000000000006,false,-0.054930286246578475,0.04082627626211336,254.00000000000006,false,-0.047856403554906474,0.04789452807316702,254.00000000000006,false,-0.04078252086323447,0.05496277988422068,254.00000000000006,false,-0.03370863817156248,0.06203103169527434,254.00000000000006
0.21000000000000005,0.01,1.0,-1.0,0.785,-0.0019254396742188057,0.001926973564243264,0.0,0.0,0.0,false,-0.06201121266573276,0.03376507378988545,254.00000000000006,false,-0.05493732997406076,0.04083332560093911,254.00000000000006,false,-0.04786344728238876,0.04790157741199277,254.00000000000006,false,-0.04078956459071676,0.054969829223046426,255.00000000000006,false,-0.03371568189904477,0.062038081034100086,254.00000000000006
0.22000000000000006,0.01,1.0,-1.0,0.785,-0.0019299383553223583,0.0019314758291942673,0.0,0.0,0.0,false,-0.06201684182941159,0.03377070743800393,254.00000000000006,false,-0.0549429591377396,0.04083895924905759,254.00000000000006,false,-0.047869076446067596,0.04790721106011125,254.00000000000006,false,-0.040795193754395595,0.05497546287116491,255.00000000000006,false,-0.0337213110627236,0.062043714682218566,254.00000000000006
0.23000000000000007,0.01,1.0,-1.0,0.785,-0.001933533584174479,0.0019350739221639945,0.0,0.0,0.0,false,-0.062021340510515145,0.03377520970295493,254.00000000000006,false,-0.05494745781884315,0.0408434615140086,254.00000000000006,false,-0.04787357512717115,0.04791171332506225,254.00000000000006,false,-0.04079969243549915,0.054979965136115916,254.00000000000006,false,-0.033725809743827155,0.06204821694716957,254.00000000000006
